,business_id,price,business_name,immediate_categories,parent_categories
723,YAdyu9ovEiOZXBWkD0H8-Q,$$,Jerusalem Restaurant,"Mediterranean, Buffets, Middle Eastern",Restaurants
724,y0QzKWNVoXCbZpk6uhEgGA,$$,Mamma Martino's Pasta and Pizzeria Restaurant,"Pizza, Italian",Restaurants
725,ZCrK07xb6w5Vi1vathV0NQ,$$,Bapbo Korean Restaurant,Korean,Restaurants
726,1FL3oE2mqq_EFAYPd1TWUg,$,Meet Dumplings,Chinese,Restaurants
727,tb7LN9t_SaI_6wGu1dHR2g,$$$,The Keg Steakhouse + Bar,"Steakhouses, Seafood, Bars","Nightlife,Restaurants"
728,4oWEqa3paBylDXRfTPB-bA,$$,Jack Astor's Bar & Grill,"Canadian (New), Burgers, Sports Bars","Bars,Restaurants"
729,hXVaXtDO9NnvCOSMtFuHRg,$$,Kawa Sushi,"Japanese, Sushi Bars",Restaurants
730,Bo53nDtkmu0gAWraONir1A,$$,L'espresso Bar Mercurio,"Cafes, Coffee & Tea","Food,Restaurants"
731,VBcmyBxAPcpzbbnPbFfttA,$$,La Bettola di Terroni,Italian,Restaurants
732,TpwCjlKsdYjLsvlYhKGt4g,$,Almond Butterfly Cafe & Bakeshop,"Breakfast & Brunch, Cafes, Bakeries","Food,Restaurants"
733,hm0y7QxT-UUmQcF074qV0g,$,Boxcar Social,"Wine Bars, Coffee & Tea","Food,Bars"
734,4WW0U2mKgFYJILnWLmUwLA,$$,Lim Ga Ne,Korean,Restaurants
735,IxDYVpjEeCxZ8HsZnthvdw,$$,Thai Basil Toronto,"Thai, Pan Asian",Restaurants
736,87I8ba2FKYKeXyAhiC6cLg,$$,Pokito,"Seafood, Poke, Hawaiian","Food,Restaurants"
737,fPISsMIXOYZP1uins2Bwyw,$$,Summer's Ice Cream,"Desserts, Ice Cream & Frozen Yogurt",Food
738,mUUTJY9_BqmAYxypHiqWrw,$$,Francesca,Bakeries,Food
739,RdwHiTJzpCU4Q8pgsJhiKg,$$,Max's Restaurant,Filipino,Restaurants
740,SZuroTnXB7FwOlHp8Jahyg,$$,Aanch Modernist Indian Cuisine,Indian,Restaurants
741,JlpkA8yZb3K4wUkz1UJD1g,$$,Pho Vistro,Vietnamese,Restaurants
742,-7EwIdxcRC5McO35DVfeSQ,$$,Xin Jiang Restaurant,Chinese,Restaurants
743,IfUkm42SB9D0m_ZbkQ711A,$,The Fish Store & Sandwiches,"Seafood, Sandwiches",Restaurants
744,SPKNsdqFSI3kp5EMKyC0Mw,$$,Sushi Omigoto,"Japanese, Korean, Sushi Bars",Restaurants
745,kDFeGBX1vWiDyJXMYRL0_A,$$,The Rex Hotel Jazz & Blues Bar,"Pubs, Jazz & Blues","Arts & Entertainment,Bars,Nightlife"
746,WRPlRsDK47DFl3dz65zhYg,$$,Pinky's Ca Phe,Vietnamese,Restaurants
747,BHX0ghpo_r4lVxGRPEBIQw,$$,The Dumpling King,Chinese,Restaurants
748,ybbcg01-j7tKJ_oLEY1uPQ,$$,Jatujak,"Thai, Food Delivery Services","Food,Restaurants"
749,wK1SMAzIpHh-KYbrs7m0nA,$,California Sandwiches,Sandwiches,Restaurants
750,RwVXPEFAuTHktV2dAqDkNw,$$$,The Keg Steakhouse + Bar - Leslie,"Steakhouses, Seafood, Bars","Nightlife,Restaurants"
751,q7MorRPzU_J-iekeDKUKgw,$$,Reposado Bar & Lounge,"Music Venues, Tapas/Small Plates, Cocktail Bars","Arts & Entertainment,Bars,Nightlife,Restaurants"
752,swKNEf44cc_90GnM4ULm8w,$$,Kuu Sushi,"Japanese, Sushi Bars",Restaurants
753,VvSmE1NnTjnaTPHT0WrCaQ,$$,King's Café,"Vegetarian, Chinese",Restaurants
754,1tm8O_QuMk8nLaVn1Hr0Zg,$$,The Rhino,Bars,Nightlife
755,mdoALqA201oRodl-lN_czg,$$,Kupfert & Kim,"Vegetarian, Vegan, Gluten-Free",Restaurants
756,M_fzy4_KslKoXeyZ022Z8g,$$,August 8,"Japanese, Chinese, Sushi Bars",Restaurants
757,bo4loBeLwkQqZ7HGrgxXRQ,$$,Trattoria Taverniti,"Pizza, Italian",Restaurants
758,nZ4HW543eDyqqE62QYnChg,$$,The Burger Cellar,"Burgers, Bars","Nightlife,Restaurants"
759,wMr1NZCfOp8rgDe6gUHoQg,$$,The Grapefruit Moon,"Vegetarian, Burgers, Breakfast & Brunch",Restaurants
760,Cx0wkl85Xdw9OCQkbXMjzQ,$$,Sushi Bong,Japanese,Restaurants
761,FfJD4vO-iYUL2Kr0WWzNYg,$$,The Caledonian,"Pubs, Scottish, Whiskey Bars","Bars,Restaurants"
762,0bbWKI1lA-bmEeeWOrDmSA,$$,Cora's Breakfast and Lunch,"Canadian (New), Breakfast & Brunch",Restaurants
763,KUlm5OuKYJ6nGj0EUwcY9w,$$,Lalibela Ethiopian Restaurant,Ethiopian,Restaurants
764,IikkB8j2E-1QmujRsPh5wQ,$$,Kayagum,Korean,Restaurants
765,M3VcPBiMvhsEJSGUHvXu2w,$$,Mustafa Turkish Pizza,Turkish,Restaurants
766,QJf992yAgUpNeFMuTTPQ1A,$$,HotBlack Coffee,"Breakfast & Brunch, Cafes, Coffee & Tea","Food,Restaurants"
767,sKrt4CMGyG8YAjxVkk4hPQ,$$,Fusaro's Kitchen,"Pizza, Italian",Restaurants
768,SOkat3uLjX__3-tCowhlHg,$$,Rudy,"Burgers, Fast Food, Sandwiches",Restaurants
769,2Wff1lKhXu56Rdsf0omDGA,$$,Rivoli Cafe & Club,"Canadian (New), Music Venues, Pool Halls","Arts & Entertainment,Restaurants,Nightlife"
770,3dG6AB7o5QMVQzga0zotiA,$$,Irish Embassy Pub & Grill,"Pubs, Irish","Bars,Restaurants"
771,zEwQJl9haP5BYIl0peOpGA,$$,Sugo,"Sandwiches, Italian, Cocktail Bars","Bars,Restaurants"
772,VEMX1R4xtF5AXwKlNMyDVg,,High Park,"Playgrounds, Zoos, Parks",Active Life
773,gIQZsUBJhtyLquNd2Wss1w,$$,Prairie Girl Bakery,"Desserts, Bakeries",Food
774,0PM5oFKO29sZmL5efmHxug,$,Chinese Dumpling House,Chinese,Restaurants
775,zBsAx28cbiUgqWGjKOGucA,$$,Pie Wood Fired Pizza Joint,"Pizza, Beer Bar","Bars,Restaurants"
776,7cMnc_zSPenfSQa9_199CA,$$,Bloomer's,"Vegan, Cafes, Bakeries","Food,Restaurants"
777,MH4xIHZ5-ajRMW3ZhUvtxA,$$,Dolce Gelato,"Desserts, Ice Cream & Frozen Yogurt, Coffee & Tea",Food
778,DXl9YviWyzAwMeUtrBPW7w,$$,Barrio Cerveceria,"Bars, Mexican","Nightlife,Restaurants"
779,DqORaQfDFHCFIiG4g3d1-g,$$,Sakura Japanese Cuisine,"Japanese, Sushi Bars",Restaurants
780,G12kABl0tfK4ylgj8XF06w,$$,Voodoo Child,"Coffee & Tea, Cocktail Bars","Food,Bars"
781,OZF7EM-W-2-V0LQOYSYhBA,$$,Lin Garden Restaurant,Chinese,Restaurants
782,r6CaBBT6oW6laBgkrWbZFQ,$$,Earls Kitchen + Bar,"Canadian (New), Cocktail Bars","Bars,Restaurants"
783,qcqDjeirxvdgW5kQVkEwSA,$,The Red Room,"Pubs, Canadian (New)","Bars,Restaurants"
784,WEwf_IKutaFK2t-cdMhEWg,$,Thai Country Kitchen,"Noodles, Thai",Restaurants
785,4eqHtgdXEPG6V-Jzy0MhKw,$$$,Miss Things,"Asian Fusion, Hawaiian, Cocktail Bars","Bars,Restaurants"
786,K4-J1A_ZIzG2yNkee0KOaA,$$,Keung's Delight,Chinese,Restaurants
787,hqi9zoHMqpSLy628aHGVOQ,$,Jumbo Empanadas,Latin American,Restaurants
788,n_-CwlqV8fzEIUPky8Ibtw,$$,The Oxley,Gastropubs,Restaurants
789,KR8ErN2eKUlmohxmYDLBBg,$$,Koh Lipe Thai Kitchen,Thai,Restaurants
790,NOHh2pgOTUBqp82IQlRQMQ,$$,Panagio's All Day Grill,Breakfast & Brunch,Restaurants
791,g9cKOi-6XzQne3s5TqA2fQ,$,Pho Dau Bo Restaurant,Vietnamese,Restaurants
792,Q3SdFs_6P3BPhPPywHZqBQ,$$,Khmer Thai Restaurant,"Cambodian, Thai",Restaurants
793,9Ltfy9Hgizai-OT9LoD4HA,$$,Banu,Persian/Iranian,Restaurants
794,tGBeFfwXCUZOsb0YWiMWIA,$,Ka Chi Korean Restaurant,Korean,Restaurants
795,KDiVhKB9UneT548hThK8hw,$$,The Beet,"Juice Bars & Smoothies, Breakfast & Brunch, Organic Stores","Food,Restaurants"
796,DfCuDI8b6rZ4nXl9Zg-eSw,$$,de Mello Palheta,"Desserts, Coffee & Tea, Bakeries",Food
797,dy0O7DaSUd49NZWSEtvz_g,$$$,Foxley Bistro and Bar,"Tapas Bars, Asian Fusion",Restaurants
798,oZyaFqZYf0eqKRiP-aY81Q,$$,Pho Vietnam,Vietnamese,Restaurants
799,U-a61zpbsDNVtKm9W1aqLw,$,Jimmy's Coffee,Coffee & Tea,Food
800,84RdNjDKXKzqZlSlT6G6PA,$,Film Cafe by Eative,"Japanese, Breakfast & Brunch, Coffee & Tea","Food,Restaurants"
801,5G6tkZu1h-M08tip2V_6oA,$,Sugar Marmalade,Desserts,Food
802,-PL-4fFYPYrOjnNd0lO4Lg,$$,Stout Irish Pub,"Pubs, Irish","Bars,Restaurants"
803,gbjIwB_r6y4YhaZMwEK6mw,$,Brick Street Bakery,Bakeries,Food
804,Kal1hFMTEzdXYpa5MNzUPw,$$,SPIN Toronto,"American (Traditional), Sports Clubs, Cocktail Bars","Bars,Active Life,Restaurants"
805,Nq0UHjD_cKW9UbIJplQf_g,$$,Pow Wow Cafe,"Canadian (New), Cafes",Restaurants
806,99p317EU5I0g4K8zHJD1ng,$$,Jack Astor's Bar & Grill,"Canadian (New), Burgers, Sports Bars","Bars,Restaurants"
807,h_ypoQ2rmwX8UGSmohsGiQ,$$,Maman,"Bakeries, Coffee & Tea",Food
808,Iadni8K9IgCJe2yB3fpgTw,$$,Banjara Indian Cuisine,Indian,Restaurants
809,wiuhohHv4fP2LY5yogv-vQ,$$,D-Spot Dessert Cafe & Bistro,"Desserts, Cafes","Food,Restaurants"
810,WVAvGK24DQ9FdsEHBqIygQ,$,Mi Taco Taqueria,Mexican,Restaurants
811,lIEahf71RLPJ_rFBJ5fqzQ,$$,Sala Modern Thai Kitchen & Bar,"Asian Fusion, Thai",Restaurants
812,EXd0QOsqz6sAOUjMJba_9w,$,Ginger Restaurant,Vietnamese,Restaurants
813,jMSRYnx6X5BO2RtWG44aGA,$$,Hazel's Diner,Diners,Restaurants
814,aHQOfN-PRlx_4dnJ6fPZXA,$,Patties Express,"Caribbean, Bakeries","Food,Restaurants"
815,b9Ctxco-1HyjE55W_28MYA,$,Himalayan Coffee House,Coffee & Tea,Food
816,C3rH8u6P3wFH95AH8SeNmw,$$$,Reds Wine Tavern,"Wine Bars, Argentine, Venues & Event Spaces","Restaurants,Bars,Event Planning & Services"
817,CM7IDKFxV6p5FdptjXsr8A,$$,Kellys Landing,"American (Traditional), Sports Bars","Bars,Restaurants"
818,cUvCVDTnYosaf8dir936Ew,$$,Figs Breakfast & Lunch,Breakfast & Brunch,Restaurants
819,RvYjKtzdIPA2VBUpJJbzCw,$$,Tokyo Kitchen,Japanese,Restaurants
820,1nQMj-F3Oz3IeP9h10CNIA,$$,The Blake House,Pubs,Bars
821,CNPnbJlMmCx08geOvDmH7A,$$$,Blu Ristorante,"Lounges, Italian","Bars,Restaurants"
822,cfGNZTCw1pCR_fma6wgfwg,$,Ginger,Vietnamese,Restaurants
823,UH6mET5JYZR6yPDVpTG9Og,$$,Little Anthony's,"Bars, Italian","Restaurants,Nightlife"
824,yS7331JlJdKlk9VNaSt64w,$$$,CopaCabana Brazilian Steakhouse,"Steakhouses, Brazilian, Latin American",Restaurants
825,Ww-qDl1G9Kr7igS3ouA_Cw,$$$,Boehmer,Canadian (New),Restaurants
826,72_6srKAdZPSHCGNwK2Hfg,$$,Eden Trattoria,"Tapas Bars, Italian",Restaurants
827,5LPK0LeKiS4HKzYwKXvFLg,$$,Suliko Restaurant,"Modern European, Russian",Restaurants
828,kTHraDyzfXvW-98VT-P3mg,$$,T-Bones Sizzling Steaks & Burgers Drive-In Restaurant,"Burgers, Steakhouses",Restaurants
829,7PK9PIdWdPtAp0gB31hO7Q,$$,Sunset Grill,"Canadian (New), Breakfast & Brunch, Diners",Restaurants
830,XdY36-Qh_DxnCaFpTPfYMg,$$,Tori's Bakeshop,"Organic Stores, Bakeries, Coffee & Tea",Food
831,759faMgpYDW-00vxd-In3A,$$,Song Cook's,Korean,Restaurants
832,G1Ce_QBHwT_R8Fc2-ARrwQ,$$$,Tachi,"Japanese, Sushi Bars",Restaurants
833,l07ctcrDMV--TYwe3uzebQ,$$,Huh Ga Ne,Korean,Restaurants
834,98F8oDH8Dq8Vr-0zdeSUnQ,$$,The Pilot Tavern,Bars,Nightlife
835,9xdVIIzHp12Zrox5aFaaHA,$$,Pizzeria Defina,"Pizza, Italian",Restaurants
836,iAxsnFs3qq0Qx1EJ1S9SoQ,$$,Koyoi Restaurant & Bar,"Japanese, Bars","Nightlife,Restaurants"
837,kemSq9mBxmPaKHQrUXPJ_g,$$,Kupfert & Kim,"Vegetarian, Vegan, Gluten-Free",Restaurants
838,grzKamxEuXTZrTkiztLQGg,$,Babu Catering & Take Out,Indian,Restaurants
839,u0KWFEkp2KCaB0ebmvi4Kw,$$,The Office Pub,"Pubs, American (Traditional), Sports Bars","Bars,Restaurants"
840,rKBqoXbY70awQP6p68e1_w,$$$,Miller Tavern,"Wine Bars, Steakhouses, Seafood","Bars,Restaurants"
841,uG0yvj2JWfCf0eaIgxcwXQ,$,Our Spot,"Breakfast & Brunch, Coffee & Tea","Food,Restaurants"
842,lJOGYkb8_n77ixVh_3zaug,$$$,Globe Bistro,Canadian (New),Restaurants
843,dT70QOjn-o9pkdSAAPdSWQ,$$,Pogue Mahone Pub & Kitchen,Pubs,Bars
844,V9DPZmn2irq3hC-X4vxaBg,$$,Betty's,"Pubs, Dive Bars, American (Traditional)","Bars,Restaurants"
845,dsIHIXyAl_ldqkd8QekvTQ,$$,Gabby’s King West,"Canadian (New), Seafood, Bars","Nightlife,Restaurants"
846,aPwWn5KBNMOEYjlYwXRORw,$$,Market Street Catch,Seafood,Restaurants
847,txu9xTY-ux48HS8m7eUofw,$,M'Zaar Restaurant,"Mediterranean, Lebanese","Middle Eastern,Restaurants"
848,QoXT0qI6_3WeHImUuLAyjg,$$,The George Street Diner,"Breakfast & Brunch, Diners",Restaurants
849,3ohJ9WQLb5Cbb_j1zdJ-xg,$$,Fabarnak Community Cafe and Catering,"Cafes, Caterers","Event Planning & Services,Restaurants"
850,C6uJ3mbYCuQyy9PK2rBcKw,$$,Granite Brewery & Restaurant,"Pubs, Breweries, American (Traditional)","Food,Bars,Restaurants"
851,rsjrcxOIJm9VdkSNpkXZ9Q,$$,Via Cibo,"Sandwiches, Pizza, Italian",Restaurants
852,1DtyA7pnc66hTkv64lKlzw,$$,Takht-e Tavoos,Persian/Iranian,Restaurants
853,klu0zF1rWAoNAhKPsFyUog,$$,LOCAL Leaside,"Gastropubs, Breakfast & Brunch, American (Traditional)",Restaurants
854,7wsE_8oB-XWz5KJurb0O4w,$,Boba Boy,Bubble Tea,Food
855,pTbkdBDDKxNVjKUZ_6RAug,$$,Xawaash,"Mediterranean, Middle Eastern",Restaurants
856,8J0NuWmoFfSGe5LuaiMfpg,$$,Sake Bar Kushi,"Japanese, Tapas Bars, Sushi Bars",Restaurants
857,LmIGu7WPby4lm8MpELlOMw,$,Salad Days,"Salad, Food Stands",Restaurants
858,l1_S1mfGbEMxfT1f9omhEA,$$,Royaltea,"Tea Rooms, Desserts, Ice Cream & Frozen Yogurt",Food
859,cUxsG0rgpE18dMyvyw8Gdg,$$,Moxie's Grill & Bar,"Canadian (New), Lounges, Steakhouses","Bars,Restaurants"
860,BJ9GwNMo8vIgSuKc6B_mOw,$$,Dynasty Chinese Cuisine,Dim Sum,Chinese
861,NKYirjjTpzezUi4Rhj64bA,$,Pho 88 North York,"Vietnamese, Chinese, Thai",Restaurants
862,HwRmXSukIsn_1KEpapYz0Q,$$,Fuwa Fuwa Japanese Pancakes,"Desserts, Bakeries, Patisserie/Cake Shop",Food
863,XqPMOwrJ0xjphyNQYcoPLg,$,Buddha's Vegan Foods,"Vegetarian, Vegan, Chinese",Restaurants
864,b6sUcJj_xbeYrKKOsS9Gjw,$$,OneZo Tapioca,"Juice Bars & Smoothies, Bubble Tea",Food
865,l2WFLLHJnO0cCheozTaRXQ,$,Alexandros,Greek,Restaurants
866,XH2FCZmsisDc8-oPw_ygHg,$$,Denny's,"Breakfast & Brunch, Diners, American (Traditional)",Restaurants
867,sa1ZAswk7kEQfg9Mb6iQwQ,$$$,L'Unita Enoteca,Italian,Restaurants
868,zzUj3ej4vm_DtvRxNvWDEw,$$,Wheat Sheaf Tavern,Pubs,Bars
869,bRmb81XDG3E2SOHARBLTog,$$$,Bodega Restaurant,"Bars, French, Venues & Event Spaces","Event Planning & Services,Nightlife,Restaurants"
870,fJvY-QjDY1ZWWArjx9rRIw,$$,KINTON RAMEN,Ramen,Japanese
871,0mM_smCpKeKaL0MPMKOLFg,$$,Sukho Thai,Thai,Restaurants
872,MwI_po3xC40QUnoak-0Wgw,$,Gong Cha Tea,"Juice Bars & Smoothies, Coffee & Tea",Food
873,d5n_zQMaVZxFKNnS-4ludA,$$,Hoops Sports Bar & Grill,"American (Traditional), Sports Bars","Bars,Restaurants"
874,6ALBeke4yZcCorqLMvpFoA,$$,Easy Breakfast,Breakfast & Brunch,Restaurants
875,0JqPI6mv7xHloURlf0L4Mg,$$,Thai On Yonge,Thai,Restaurants
876,yH0sMc0CE_k1aWbumt04xA,$$$,Soma Chocolatemaker,"Ice Cream & Frozen Yogurt, Desserts, Chocolatiers & Shops","Food,Specialty Food"
877,qcDFrv2EQU9GeIAAVqdA-g,$$,Jack Astor's Bar & Grill,"Canadian (New), Burgers, Sports Bars","Bars,Restaurants"
878,YIez_A3WOt9J2SXN7OMa2Q,$,Allwyn's Bakery,Caribbean,Restaurants
879,7LBVI9euGV3ugO0-efZHvg,$$,Duff's Famous Wings,Chicken Wings,Restaurants
880,wrWGsYm9NwptTGN9gbkGSA,$$,Bunner's Bakeshop,"Vegan, Gluten-Free, Bakeries","Food,Restaurants"
881,Jnw072ogcKlp758gI_PTjQ,$$,The Grille Restaurant & Bar,"Barbeque, Breakfast & Brunch, Bars","Nightlife,Restaurants"
882,JEXasd9XUHFbt_fIdmdK8g,$$$$,Restaurant La Banane,"Bistros, Seafood, French",Restaurants
883,Pz13Ru_-U4qoZiu89ezVmQ,$$,Utsav,"Indian, Food Delivery Services","Food,Restaurants"
884,PKCWEVPO0riXQC6toyXMMQ,$$,Great Burger Kitchen,Burgers,Restaurants
885,PPCEx65Lm121Hw5yQhM_Zw,$$,Craft Beer Market,"Beer Bar, American (Traditional)","Bars,Restaurants"
886,K5Q2vkF5UpytV9Q1rB-5Yg,$$$$,Akira Back,"Japanese, Asian Fusion, Korean",Restaurants
887,Gl6xFX8vM5dqknF9azPCMQ,$$$,The Keg Steakhouse + Bar - Esplanade,"Steakhouses, Seafood, Bars","Nightlife,Restaurants"
888,u6ylhDrUV1v6g5Aex8rebw,$$,Impact Kitchen,"Juice Bars & Smoothies, Gluten-Free, Coffee & Tea","Food,Restaurants"
889,bePq038NPxK7-WyPNe9FZw,$$,Ga Bin Korean Restaurant,"Barbeque, Korean, Soup",Restaurants
890,q0hAKzn_LmyUiScCuWS4Hg,$$,Korean Grill House,Korean,Restaurants
891,QWbRrFpE-xXAToUbO83Djg,$$,Duff's Famous Wings,Chicken Wings,Restaurants
892,oqJe5o_4J0xkhvTSTP9UNQ,$$,Sushi Couture,"Japanese, Sushi Bars",Restaurants
893,CLNqviorDO-pQvxTTy3kbA,$,Green Room,Dive Bars,Bars
894,cInYKKK7p9y1FokuKClNtw,$$,Bunner's,"Vegan, Gluten-Free, Bakeries","Food,Restaurants"
895,pIB-Js9drl27qrrSjKK_eA,$$,Artisan Noodle,Chinese,Restaurants
896,qbQ1qZx6eTy7pOOXMBfQNQ,$$,Boom Breakfast & Co,Breakfast & Brunch,Restaurants
897,ZspGe6tJ3d2Y4rxwAG8h-Q,$$,Corner By Spoon and Fork,"Breakfast & Brunch, Fast Food, Thai",Restaurants
898,kwRWzhS3UoIIeoi7ghK6uw,$$,Paddington's Pump,"Breakfast & Brunch, Sandwiches",Restaurants
899,AprsB5kibAxqt77MeCPy6g,$$,Raw Aura,"Vegan, Vegetarian, Caterers","Event Planning & Services,Restaurants"
900,FJY3WbrP1UFPJaG_87kNdA,$$,Hank Daddy's Barbecue,"Southern, Sandwiches, Barbeque",Restaurants
901,Z4MvEVylnZPW_vddQc2Ihg,$$,Genghis Khan Mongolian Grill,"Barbeque, Chinese, Mongolian",Restaurants
902,3a7Qby_IX7sU7O6ZsQZeOQ,$$,RH Toronto Courtyard Café,"Breakfast & Brunch, Salad",Restaurants
903,sLxbYuDP41cMMCsov0ULOQ,$$,Centre Street Deli,Delis,Restaurants
904,ik9VvawL-BeAqlxTI1leew,$$,Gonoe Sushi,"Japanese, Sushi Bars",Restaurants
905,WlkOFaqRL5vtYZZ7fl4x1Q,$$,Three Speed,Bars,Nightlife
906,YWd0I1BxSzFG61lSyC3IyQ,$$,Disgraceland,Pubs,Bars
907,GGfavkYjctCjBpz3Zun4RA,$$,Village Idiot Pub & Grill,Pubs,Bars
908,KpFgHrxoVOiwfpR0f5KXUA,$$,Thrive Organic Kitchen & Café,"Vegan, Vegetarian, Juice Bars & Smoothies","Food,Restaurants"
909,AtpYrfIJJuSMc8h2fWQEIw,$,Wong's Ice Cream & Store,"Desserts, Ice Cream & Frozen Yogurt",Food
910,L82O1ZFFQfjJxF0_PYWPnA,$$,Guu Izakaya Toronto,"Japanese, Tapas Bars, Sushi Bars",Restaurants
911,PD3ganU8NAGkqkcIXYPSxQ,$$,Fudao noodle house,"Chinese, Fast Food, Noodles",Restaurants
912,9_CGhHMz8698M9-PkVf0CQ,$$,Little Coxwell Vietnamese & Thai Cuisine,"Vietnamese, Thai",Restaurants
913,SSCgpKNpco3l-YZ2MC-lMw,$,Mama's Boys Burgers,Burgers,Restaurants
914,Z8Q4V55fKi-huTpV7WDGsQ,$$,Sariwon Korean Bbq Restaurant,"Barbeque, Korean",Restaurants
915,XvUu2SolFWL94EPEBrjEYQ,$$,Flo's Diner,"Burgers, Breakfast & Brunch, Diners",Restaurants
916,TQAG_NpHDGGWJHTEPNDXrw,$,Mashion Bakery,Bakeries,Food
917,WA7sC64kCRstywm2EgZXEw,$$,Pasha Authentic Turkish Cuisine,"Mediterranean, Turkish",Restaurants
918,d_AcktF-fWL9zzvNPg7euQ,$$,Simone's Caribbean Restaurant,Caribbean,Restaurants
919,E7Heu5iT3D1WsfxlFROgEA,$,Meet Fresh,"Tea Rooms, Taiwanese, Desserts","Food,Restaurants"
920,0mGYvAFGxH9bGRqYHxS0BQ,$$,Touhenboku Ramen Restaurant,"Noodles, Ramen","Japanese,Restaurants"
921,x3JHj5h33ouzw_Ynj-utJg,$$,Asian Legend,Chinese,Restaurants
922,HxSINQAplSFAn6of-wexcA,$$,Nimman Thai Cuisine,Thai,Restaurants
923,cwp48KVpq0e0NfvrG2qPsA,$$,Sansotei Ramen,"Noodles, Ramen","Japanese,Restaurants"
924,mQuDZwxxPe54MY4TT8lEPQ,$$,Bar Fancy,"Chicken Shop, Bars","Nightlife,Restaurants"
925,a_assgoJEpKu2-kyAWFc8Q,$$,Kenzo Ramen Bloor,Ramen,Japanese
926,aQXzyObFK-Frx1fM_hLhew,$$,Kumo Japanese Restaurant,"Japanese, Sushi Bars, Thai",Restaurants
927,xdfGzrJ1mx3mBx6m14Ebhw,$,Goldstone Noodle Restaurant,"Chinese, Noodles",Restaurants
928,m6NIoPM9vhhevZBdF79R1A,$$,Duke of York,Pubs,Bars
929,oKfiAU3X4C2chk6DJdKPAQ,$$,Dutch Dreams,Ice Cream & Frozen Yogurt,Food
930,_Ss4d4dYzehTmWJGpkqL7w,$$,Taste of China,"Chinese, Seafood",Restaurants
931,KFlwmysUsRUOx4-_5PQ8xA,$$,Symposium Cafe Restaurant & Lounge,"Lounges, Breakfast & Brunch, Cafes","Bars,Restaurants"
932,NtII1vBcP1CiAs54kY1JQw,$$,Danforth Pizza House,Pizza,Restaurants
933,bSLIrhdxrxuz3p_nz1iLpg,$$$,The One Eighty,"Lounges, American (Traditional)","Bars,Restaurants"
934,gcrez7gs0uWy-l9qYvY39Q,$$,Hockey Sushi,"Japanese, Sushi Bars",Restaurants
935,KVUOj74lBgogrdKcNQH_zQ,$$,King Palace,"Pakistani, Indian",Restaurants
936,uEDTiYtWzFtJdJqRcPq8Lw,$$,deKEFIR,"Juice Bars & Smoothies, Desserts, Ice Cream & Frozen Yogurt",Food
937,37kk0IW6jL7ZlxZF6k2QBg,$$$$,Edulis,"Spanish, French",Restaurants
938,J9vAdD2dCpFuGsxPIn184w,$$$,New Orleans Seafood & Steakhouse,"Cajun/Creole, Steakhouses, Seafood",Restaurants
939,CboINhcX-R1PGNtESJwQPQ,$,Mona's Roti-Caribbean Food,Caribbean,Restaurants
940,C9QVknXuoDBdR9CBa_Flyw,$,Saffron Spice Kitchen,"Indian, Sandwiches, Soup",Restaurants
941,wVc3g-YfyDvkOLDecpr4DA,$$$,Five Doors North,Italian,Restaurants
942,U_jPOTd-Z5KATbTYnDeNxg,$,Burrito Bandidos,Mexican,Restaurants
943,pPgyuGtcNIBRfrPFu3Vceg,$$,Poke Eats,"Sushi Bars, Poke","Food,Restaurants"
944,O0XcTrBa8dR_kjoi4P8hww,$,Terry's Restaurant & Bar,"Greek, Breakfast & Brunch, Canadian (New)",Restaurants
945,jo4KmAqlZ7vxjHIP7IIkAw,$$,Café La Gaffe,"Breakfast & Brunch, French",Restaurants
946,0QjROMVW9ACKjhSEfHqNCQ,$,Mi Mi Restaurant,Vietnamese,Restaurants
947,DLkaSKMoeeQO-_1C_lzh2A,$$,Bairrada Churrasqueira Grill,"Barbeque, Portuguese, Seafood",Restaurants
948,-eJmNm0j12v1wuyIkfj7yQ,$$,Honest Weight,"Seafood, Seafood Markets","Specialty Food,Restaurants"
949,tE88d-oHmNngAZNdD9EHjg,$,Avenue Open Kitchen,"Delis, Diners, Sandwiches",Restaurants
950,i1bwc_MLGgOIJ8S0r2uu2w,$$,Panera Bread,"Salad, Sandwiches, Soup",Restaurants
951,zyw5DjrRks7a8OhmBsgCQQ,$$,The Pour House Pub And Kitchen,"Pubs, Canadian (New)","Bars,Restaurants"
952,WTi4ZE99EGuoI3P27vpH8g,$$,Bar Hop,Pubs,Bars
953,4KPp6fLU8WJHJ63bxSb3Ww,$$,Country Style Hungarian Restaurant,"Comfort Food, Hungarian",Restaurants
954,2lo7N8RZOCS0DDxO6LPQhw,$,Naniwa-Taro,Japanese,Restaurants
955,If8BMnK0BFY213rOtxs9Yg,$$,Sea Witch Fish and Chips,Fish & Chips,Restaurants
956,mFBZcwkHuys0pbyBGOhKoQ,$$,Flock Rotisserie + Greens,"Chicken Shop, Salad",Restaurants
957,3RlylOY452bA8rwliPUeUQ,$$,Miss Korea,Korean,Restaurants
958,ghWwqlRd1MaWz8hfgZ8Vsw,$$,Hollywood Gelato,Ice Cream & Frozen Yogurt,Food
959,V1FSee0pZ-yReDQ28SAO3g,$$,White Lily Diner,"Breakfast & Brunch, Diners",Restaurants
960,ydM0qCPG1cTZvAguCi2ucA,$$,Rhum Corner,"Salad, Caribbean, Cocktail Bars","Bars,Restaurants"
